name,id,label,xMin,xMax,yMin,yMax
garrafa_2(96)(11).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(12).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(13).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(14).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(15).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(16).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(17).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(18).png,48,garrafa_2,160,275,122,486
garrafa_2(96)(19).png,48,garrafa_2,160,275,122,486
garrafa_2(97)(0).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(1).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(2).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(3).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(4).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(5).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(6).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(7).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(8).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(9).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(10).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(11).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(12).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(13).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(14).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(15).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(16).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(17).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(18).png,48,garrafa_2,146,210,152,353
garrafa_2(97)(19).png,48,garrafa_2,146,210,152,353
garrafa_2(98)(0).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(1).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(2).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(3).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(4).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(5).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(6).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(7).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(8).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(9).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(10).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(11).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(12).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(13).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(14).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(15).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(16).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(17).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(18).png,49,garrafa_2,166,280,125,488
garrafa_2(98)(19).png,49,garrafa_2,166,280,125,488
garrafa_2(99)(0).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(1).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(2).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(3).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(4).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(5).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(6).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(7).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(8).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(9).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(10).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(11).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(12).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(13).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(14).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(15).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(16).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(17).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(18).png,49,garrafa_2,179,275,173,481
garrafa_2(99)(19).png,49,garrafa_2,179,275,173,481
garrafa_2(100)(0).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(1).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(2).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(3).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(4).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(5).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(6).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(7).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(8).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(9).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(10).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(11).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(12).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(13).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(14).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(15).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(16).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(17).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(18).png,50,garrafa_2,171,288,122,491
garrafa_2(100)(19).png,50,garrafa_2,171,288,122,491
garrafa_2(101)(0).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(1).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(2).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(3).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(4).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(5).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(6).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(7).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(8).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(9).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(10).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(11).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(12).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(13).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(14).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(15).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(16).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(17).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(18).png,50,garrafa_2,213,240,204,288
garrafa_2(101)(19).png,50,garrafa_2,213,240,204,288
garrafa_2(102)(0).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(1).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(2).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(3).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(4).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(5).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(6).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(7).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(8).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(9).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(10).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(11).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(12).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(13).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(14).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(15).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(16).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(17).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(18).png,51,garrafa_2,182,293,119,487
garrafa_2(102)(19).png,51,garrafa_2,182,293,119,487
garrafa_2(103)(0).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(1).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(2).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(3).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(4).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(5).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(6).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(7).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(8).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(9).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(10).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(11).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(12).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(13).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(14).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(15).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(16).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(17).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(18).png,51,garrafa_2,176,226,216,381
garrafa_2(103)(19).png,51,garrafa_2,176,226,216,381
garrafa_2(104)(0).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(1).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(2).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(3).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(4).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(5).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(6).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(7).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(8).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(9).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(10).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(11).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(12).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(13).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(14).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(15).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(16).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(17).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(18).png,52,garrafa_2,187,299,121,488
garrafa_2(104)(19).png,52,garrafa_2,187,299,121,488
garrafa_2(105)(0).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(1).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(2).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(3).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(4).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(5).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(6).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(7).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(8).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(9).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(10).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(11).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(12).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(13).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(14).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(15).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(16).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(17).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(18).png,52,garrafa_2,226,285,201,395
garrafa_2(105)(19).png,52,garrafa_2,226,285,201,395
garrafa_2(106)(0).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(1).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(2).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(3).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(4).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(5).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(6).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(7).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(8).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(9).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(10).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(11).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(12).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(13).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(14).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(15).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(16).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(17).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(18).png,53,garrafa_2,190,305,110,479
garrafa_2(106)(19).png,53,garrafa_2,190,305,110,479
garrafa_2(107)(0).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(1).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(2).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(3).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(4).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(5).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(6).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(7).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(8).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(9).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(10).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(11).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(12).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(13).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(14).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(15).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(16).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(17).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(18).png,53,garrafa_2,219,258,318,443
garrafa_2(107)(19).png,53,garrafa_2,219,258,318,443
garrafa_2(108)(0).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(1).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(2).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(3).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(4).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(5).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(6).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(7).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(8).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(9).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(10).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(11).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(12).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(13).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(14).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(15).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(16).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(17).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(18).png,54,garrafa_2,195,310,109,484
garrafa_2(108)(19).png,54,garrafa_2,195,310,109,484
garrafa_2(109)(0).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(1).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(2).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(3).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(4).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(5).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(6).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(7).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(8).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(9).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(10).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(11).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(12).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(13).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(14).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(15).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(16).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(17).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(18).png,54,garrafa_2,175,229,130,306
garrafa_2(109)(19).png,54,garrafa_2,175,229,130,306
garrafa_2(110)(0).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(1).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(2).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(3).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(4).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(5).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(6).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(7).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(8).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(9).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(10).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(11).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(12).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(13).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(14).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(15).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(16).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(17).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(18).png,55,garrafa_2,195,310,111,488
garrafa_2(110)(19).png,55,garrafa_2,195,310,111,488
garrafa_2(111)(0).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(1).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(2).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(3).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(4).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(5).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(6).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(7).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(8).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(9).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(10).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(11).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(12).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(13).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(14).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(15).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(16).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(17).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(18).png,55,garrafa_2,255,285,310,408
garrafa_2(111)(19).png,55,garrafa_2,255,285,310,408
garrafa_2(112)(0).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(1).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(2).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(3).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(4).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(5).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(6).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(7).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(8).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(9).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(10).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(11).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(12).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(13).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(14).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(15).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(16).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(17).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(18).png,56,garrafa_2,187,305,106,486
garrafa_2(112)(19).png,56,garrafa_2,187,305,106,486
garrafa_2(113)(0).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(1).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(2).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(3).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(4).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(5).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(6).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(7).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(8).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(9).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(10).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(11).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(12).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(13).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(14).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(15).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(16).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(17).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(18).png,56,garrafa_2,155,232,97,344
garrafa_2(113)(19).png,56,garrafa_2,155,232,97,344
garrafa_2(114)(0).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(1).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(2).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(3).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(4).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(5).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(6).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(7).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(8).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(9).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(10).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(11).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(12).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(13).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(14).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(15).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(16).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(17).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(18).png,57,garrafa_2,183,299,107,486
garrafa_2(114)(19).png,57,garrafa_2,183,299,107,486
garrafa_2(115)(0).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(1).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(2).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(4).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(5).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(6).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(7).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(8).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(9).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(10).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(11).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(12).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(13).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(14).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(15).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(16).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(17).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(18).png,57,garrafa_2,114,211,109,427
garrafa_2(115)(19).png,57,garrafa_2,114,211,109,427
garrafa_2(116)(0).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(1).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(2).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(3).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(4).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(5).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(6).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(7).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(8).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(9).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(10).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(11).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(12).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(13).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(14).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(15).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(16).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(17).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(18).png,58,garrafa_2,177,299,100,491
garrafa_2(116)(19).png,58,garrafa_2,177,299,100,491
garrafa_2(117)(0).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(1).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(2).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(3).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(4).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(5).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(6).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(7).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(8).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(9).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(10).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(11).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(12).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(13).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(14).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(15).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(16).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(17).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(18).png,58,garrafa_2,250,320,262,489
garrafa_2(117)(19).png,58,garrafa_2,250,320,262,489
garrafa_2(118)(0).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(1).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(2).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(3).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(4).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(5).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(6).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(7).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(8).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(9).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(10).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(11).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(12).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(13).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(14).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(15).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(16).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(17).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(18).png,59,garrafa_2,174,294,104,495
garrafa_2(118)(19).png,59,garrafa_2,174,294,104,495
garrafa_2(119)(0).png,59,garrafa_2,127,168,246,379
garrafa_2(119)(1).png,59,garrafa_2,127,168,246,379
